title,rouge1,rouge2,rougeL
"An act to amend Sections 13700, 13700.5, 13701, and 13703 of the Welfare and Institutions Code, relating to homeless youth, and making an appropriation therefor.",0.4018912529550827,0.09026128266033254,0.24113475177304963
"An act to amend Section 4030 of the Penal Code, relating to jails.",0.3440860215053763,0.09386281588447652,0.22939068100358426
"An act to amend Section 3003 of the Government Code, and to amend Section 532b of the Penal Code, relating to military fraud.",0.3826955074875208,0.24040066777963268,0.2562396006655574
"An act to add
Chapter 8.8 (commencing with Section 44269) to Part 5 of Division 26 of the Health and Safety Code,
Section 44258.6 to the Health and Safety Code, and to amend Section 17072 of, to add Section 6012.4 to, and to add and repeal Sections 17060.3 and 17206.3 of, the Revenue and Taxation Code,
relating to vehicular air pollution.",0.2816901408450704,0.17176470588235293,0.19483568075117372
"An act to
amend Section 1685 of
add Section 1686 to
the Vehicle Code, relating to the Department of Motor Vehicles.",0.48648648648648646,0.24902723735408563,0.2702702702702703
"An act to add Chapter 10.5 (commencing with Section 5845) to Division 5 of the Public Resources Code, relating to the Lower American River, and making an appropriation therefor.",0.26153846153846155,0.10824742268041235,0.14871794871794872
"An act to amend Section 368 of the Penal Code, relating to elder abuse.",0.3045977011494253,0.0982658959537572,0.20114942528735633
"An act to amend
Sections 69437 and 69439
Section 69437
of the Education Code, relating to student financial aid.",0.2598039215686274,0.09852216748768473,0.14215686274509803
"An act to amend Sections 1785.16.2 and 1788.18 of the Civil Code, relating to debt collection.",0.39416058394160586,0.23960880195599019,0.19464720194647203
"An act to add Chapter 4.8 (commencing with Section 1080) to Part 3 of Division 2 of the Labor Code, relating to employment.",0.3097949886104784,0.059496567505720827,0.16400911161731208
"An act to
amend Section 8169 of
add Section 8924.7 to, and to add Chapter 1.5 (commencing with Section 8050) to Division 1 of Title 2 of,
the Government Code, relating to state
property.
government.",0.37357630979498857,0.14645308924485126,0.21412300683371296
"An act to add and repeal Part 54.7 (commencing with Section 88900) of Division 7 of Title 3 of the Education Code, relating to community colleges.",0.24060150375939848,0.03526448362720403,0.16040100250626568
"An act to add Chapter 6.8 (commencing with Section 30066) to Division 3 of Title 3 of the Government Code, relating to public safety, and making an appropriation therefor.",0.2777777777777778,0.09345794392523364,0.16666666666666666
"An act to add Section 66025.93 to the Education Code, and to amend Sections 18904.3 and 18995 of the Welfare and Institutions Code, relating to food assistance.",0.3157894736842105,0.16319999999999998,0.19776714513556617
"An act to add Section 4119.8 to the Business and Professions Code, and to add Section 49414.3 to the Education Code, relating to pupils.",0.2630992196209587,0.1899441340782123,0.2185061315496098
"An act to add
and repeal Section 21080.06 of
Section 21168.11 to
the Public Resources Code, relating to environmental quality, and declaring the urgency thereof, to take effect immediately.",0.22374429223744297,0.08256880733944955,0.136986301369863
"An act to amend Section 2079.13 of the Civil Code, relating to real property transactions.",0.22857142857142856,0.01646090534979424,0.14693877551020407
"An act to amend Sections 21628 and 21642.5 of, to add Section 21627.5 to, to repeal Sections 21628.1 and 21633 of, and to repeal and add Section 21630 of, the Business and Professions Code, relating to secondhand goods, and declaring the urgency thereof, to take effect immediately.",0.44656488549618323,0.10344827586206896,0.20229007633587787
"An act to add and repeal Article 7 (commencing with Section 13967) to Chapter 5 of Part 4 of Division 3 of Title 2 of the Government Code, relating to crime victims.",0.3444227005870841,0.08644400785854617,0.16046966731898238
"An act to add Section 39668.5 to, and to add Article 11.3 (commencing with Section 25240) to Chapter 6.5 of Division 20 of, the Health and Safety Code, relating to hydrogen fluoride, and declaring the urgency thereof, to take effect immediately.",0.1830663615560641,0.0367816091954023,0.10526315789473684
"An act to amend Section 127660 of the Health and Safety Code, relating to health care coverage.",0.4342857142857143,0.24712643678160917,0.32
"An act to amend Section 222.5 of, and to amend, repeal, and add Section 223 of, the Code of Civil Procedure, relating to jurors.",0.4166666666666667,0.281437125748503,0.30357142857142855
"An act to amend Section 18930 of the Welfare and Institutions Code, relating to public social services.",0.3551401869158879,0.10031347962382445,0.1557632398753894
"An act to
amend Section 653.23 of the Penal Code, and to amend Section 602 of the Welfare and Institutions Code, relating to prostitution.
add Article 7.5 (commencing with Section 48317) to Chapter 2 of Part 27 of Division 4 of Title 2 of the Education Code, relating to school attendance.",0.2404092071611253,0.07197943444730076,0.1687979539641944
"An act to amend Section 2830 of the Public Utilities Code, relating to renewable energy.",0.35714285714285715,0.08633093525179857,0.19285714285714287
"An act to amend Sections 18601, 18633, 18633.5, and 23281 of the Revenue and Taxation Code, relating to taxation.",0.2611683848797251,0.12456747404844293,0.1993127147766323
"An act to amend Section 67386 of the Education Code, relating to student safety.",0.45045045045045046,0.28398791540785495,0.3303303303303303
"An act to amend, repeal, and add Sections 31013 and 31117 of, and to add and repeal Sections 31020 and 31115.5 of, the Corporations Code, relating to franchises.",0.7244444444444444,0.6071428571428571,0.6355555555555555
"An act to add Chapter 8 (commencing with Section 17660) to Part 10.5 of Division 1 of Title 1 of the Education Code, relating to school facilities.",0.3741721854304636,0.19601328903654486,0.26821192052980136
"An act to amend Section 19619 of the Business and Professions Code, relating to horse racing.",0.26829268292682923,0.11656441717791413,0.17682926829268292
"An act to add Article 11 (commencing with Section 9149.30) to Chapter 1.5 of Part 1 of Division 2 of Title 2 of the Government Code, relating to the Legislature.",0.3241379310344828,0.08333333333333333,0.1793103448275862
"An act to amend Sections 18897 and 18898 of the Revenue and Taxation Code, relating to taxation.",0.4883116883116883,0.2193211488250653,0.24415584415584415
"An act to add Chapter 1.6 (commencing with Section 71265) to Part 3 of Division 20 of the Water Code, relating to municipal water districts.",0.4157303370786517,0.1977401129943503,0.25280898876404495
"An act to amend Sections 104150 and 104161.1 of the Health and Safety Code, relating to health care programs.",0.30418250950570347,0.061302681992337155,0.17490494296577944
"An act to amend Sections 5100, 5105, and 5145 of the Civil Code, relating to common interest developments.",0.3776595744680851,0.1978609625668449,0.30851063829787234
"An act to amend Section 10083.2 of the Business and Professions Code, relating to real estate licensees, and making an appropriation therefor.",0.31802120141342755,0.10992907801418439,0.20141342756183744
"An act to amend Section 124260 of the Health and Safety Code, relating to minors.",0.33245382585751976,0.1326259946949602,0.1952506596306069
"An act to amend Sections 14557, 14601, 14603, and 14681 of, and to add Section 14604 to, the Food and Agricultural Code, relating to fertilizer.",0.3978349120433018,0.25780189959294436,0.3112313937753721
"An act to amend Sections 667.61 and 667.9 of the Penal Code, relating to sex offenses.",0.29308323563892147,0.12220916568742654,0.16412661195779601
"An act to add Part 7 (commencing with Section 101990) to Division 101 of the Health and Safety Code, relating to clinical trials.",0.2448979591836735,0.05761316872427984,0.1469387755102041
"An act to amend Section 655.1 of the Harbors and Navigation Code, relating to vessels.",0.358695652173913,0.180327868852459,0.22826086956521738
"An act to amend Section 399.13 of the Public Utilities Code, relating to energy.",0.45325779036827196,0.13105413105413105,0.20396600566572234
"An act relating to postsecondary education.
An act to add and repeal Article 2.6 (commencing with Section 66010.96) of Chapter 2 of Part 40 of Division 5 of Title 3 of the Education Code, relating to postsecondary education.",0.17562254259501964,0.07358738501971092,0.11795543905635647
"An act to amend Section 11465 of the Welfare and Institutions Code, relating to foster children.",0.3027027027027027,0.07065217391304349,0.16216216216216217
"An act to add Article 6.4 (commencing with Section 8592.30) to Chapter 7 of Division 1 of Title 2 of the Government Code, relating to state government.",0.2733485193621868,0.08237986270022883,0.15945330296127563
"An act to amend Section 5650.1 of the Fish and Game Code, and to amend Section 8670.61 of the Government Code, relating to water pollution.",0.3622828784119106,0.06982543640897755,0.18362282878411912
"An act to amend Section 432.7 of the Labor Code, relating to employment.",0.39327731092436974,0.21247892074198987,0.30588235294117644
"An act to amend Section 5515 of, and to add Section 2081.4 to, the Fish and Game Code, relating to fish.",0.5390835579514826,0.2872628726287263,0.24258760107816715
"An act to amend Sections 19851, 19852, 19853, and 19854 of the Revenue and Taxation Code, relating to tax administration.",0.38746438746438744,0.1375358166189112,0.23931623931623933
"An act to add Section 680.1 to the Penal Code, relating to DNA evidence.",0.36464088397790057,0.10720887245841036,0.16574585635359115
"An act to amend Sections 13000, 32400, 32401, 52613, 52651, 68062, 68130.5, and 69505 of the Education Code, relating to educational services.",0.2838983050847458,0.09787234042553193,0.14830508474576273
"An act to add Sections 6902.6, 9152.3, 30362.2, 32402.3, 40112.3, 41101.3, 43452.3, 45652.3, 46502.3, 50140.3, 55222.3, and 60522.3 to the Revenue and Taxation Code, relating to taxation.",0.37853107344632764,0.23295454545454544,0.30508474576271183
"An act to amend Sections 7500.1, 7504, 7507.3, and 7507.13 of the Business and Professions Code, relating to collateral recovery.",0.3436928702010969,0.1834862385321101,0.2230347349177331
"An act to amend Section
566 of the Penal Code, relating to branded containers.
1464 of, and to add Title 14 (commencing with Section 14400) to Part 4 of, the Penal Code, relating to peace officers, and making an appropriation therefor.",0.31026252983293556,0.03357314148681055,0.13365155131264916
"An act to amend Section 27491.41 of, and to add Section 27491.42 to, the Government Code, relating to inquests.",0.3942307692307692,0.1642512077294686,0.22115384615384617
"An act to amend Section 6027 of the Penal Code, relating to corrections.",0.3538461538461539,0.11627906976744187,0.2230769230769231
"An act
to amend Section 830.1 of the Penal Code,
relating to public safety, and making an appropriation therefor.",0.3450134770889488,0.059620596205962065,0.1778975741239892
"An act to amend Section 35147 of the Education Code, relating to local educational agencies.
An act relating to state real property.",0.2555282555282555,0.08888888888888889,0.16216216216216214
"An act to amend Section 11545 of the Government Code, relating to state government.",0.2974683544303798,0.09554140127388536,0.20253164556962028
"An act to add and repeal Article 7 (commencing with Section 18974) of Chapter 11 of Part 6 of Division 9 of the Welfare and Institutions Code, relating to child sexual abuse, and making an appropriation therefor.",0.4606741573033708,0.3050847457627119,0.33707865168539325
"An act to amend Section
12340.1
12389
of the Insurance Code, relating to insurance.",0.42611683848797255,0.21453287197231835,0.29553264604810997
"An act to amend Section 12990 of the Government Code, relating to discrimination.",0.23828124999999997,0.047058823529411764,0.11718750000000001
"An act to amend Sections 33704, 36806, 48003, 61345, 61412, 61805, 62211, and 76259 of, to add Section 61306.5 to, and to repeal Section 33704.5 of, the Food and Agricultural Code, and to amend Section 51203 of the Government Code, relating to food and agriculture, and making an appropriation therefor.",0.19367991845056068,0.051072522982635336,0.09785932721712538
"An act to amend Section 7202 of the Revenue and Taxation Code, relating to taxation.",0.24358974358974358,0.012987012987012988,0.15384615384615383
"An act to add Section 1596.951 to the Health and Safety Code, relating to care facilities.",0.3787878787878788,0.10687022900763357,0.2121212121212121
"An act to amend Section 12804.9 of the Vehicle Code, relating to driver’s licenses.",0.2568807339449541,0.09259259259259257,0.20183486238532108
"An act to amend Sections 6601 and 6601.3 of the Welfare and Institutions Code, relating to mental health.",0.32,0.19302949061662203,0.24
"An act relating to transportation, calling an election, to take effect immediately.",0.27840909090909094,0.05142857142857143,0.14204545454545456
"An act to amend Sections 44332, 44332.5, and 44332.6 of, and to add and repeal Article 15 (commencing with Section 44405) of Chapter 2 of Part 25 of Division 3 of Title 2 of the Education Code, relating to teacher credentialing.",0.3628048780487805,0.18042813455657492,0.24695121951219512
"An act to amend Section 50199.10 of the Health and Safety Code, relating to housing, and making an appropriation therefor.",0.3756613756613757,0.1382978723404255,0.2433862433862434
"An act to amend Section 3017 of the Elections Code, relating to elections.",0.2897727272727273,0.12,0.19318181818181815
"An act to amend, repeal, and add Sections 11658 and 11658.5 of the Insurance Code, relating to workers’ compensation insurance.",0.5454545454545454,0.39285714285714285,0.43083003952569177
"An act to amend Section 1777.5 of the Labor Code, relating to public works.",0.6149732620320855,0.47311827956989244,0.5240641711229946
"An act to amend Section 17052 of the Revenue and Taxation Code, relating to taxation.",0.2578616352201258,0.04430379746835444,0.14465408805031446
"An act to amend Sections 1797.184, 1798.200, 1798.201, and 1798.202 of, and to repeal Section 1799.112 of, the Health and Safety Code, relating to public health.",0.41729323308270677,0.12075471698113208,0.23684210526315788
"An act to add and repeal Section 65915.7 of the Government Code, relating to housing.",0.5733333333333333,0.3482142857142857,0.36888888888888893
"An act to add Section 832.19 to the Penal Code, relating to peace officers.",0.34829443447037695,0.21981981981981985,0.20107719928186715
"An act to amend Sections 14998.2 and 14998.4 of the Government Code, relating to the California Film Commission.",0.37630662020905925,0.12631578947368421,0.2229965156794425
"An act to
add Section 2810.7 to the Labor Code, relating to employment.
amend Section 52.6 of the Civil Code, relating to human trafficking.",0.3719912472647702,0.052747252747252754,0.1575492341356674
"An act to add Section 130246 to the Public Utilities Code, and to amend Section 21113 of the Vehicle Code, relating to parking.",0.33994334277620397,0.10256410256410256,0.2209631728045326
"An act to amend Section 12811
of
of, and to repeal Section 14901.1 of,
the Vehicle Code, relating to driver’s licenses.",0.45192307692307687,0.18446601941747576,0.27884615384615385
"An act to amend Section 8332 of the Government Code, to amend Sections 148.6, 832.18, 13010.5, 13012, and 13012.5 of the Penal Code, and to amend Section 41603 of the Vehicle Code, relating to public safety.",0.3701067615658363,0.2222222222222222,0.2704626334519573
"An act to add Section 1367.31 to the Health and Safety Code, and to add Section 10123.202 to the Insurance Code, relating to health care coverage.",0.3929618768328446,0.20648967551622419,0.31671554252199413
"An act to amend Section 245 of the Penal Code, relating to crimes.",0.47098976109215024,0.3161512027491409,0.32764505119453924
"An act to amend Section 69432 of the Education Code, relating to student financial aid.",0.407035175879397,0.2828282828282828,0.34673366834170855
"An act to amend Section 1369 of the Penal Code, relating to criminal procedure.",0.4199288256227758,0.07168458781362007,0.199288256227758
"An act to amend Section 51504 of the Health and Safety Code, relating to housing, and making an appropriation therefor.",0.1837837837837838,0.02717391304347826,0.1027027027027027
"An act to amend Sections 27201 and 27288.1 of the Government Code, relating to the county recorder.",0.4582210242587601,0.2005420054200542,0.2857142857142857
"An act
to amend Section 11837 of the Health and Safety Code,
relating to driving under the influence.",0.3136456211812627,0.049079754601226995,0.1629327902240326
"An act to amend Sections 67039, 67051, 67052, 67052.3, 67053, 67054, 67059, 67081, and 67132 of, to add Sections 58853 and 63906 to, and to repeal Section 67051.1 of, the Food and Agricultural Code, relating to food and agriculture.",0.17232375979112274,0.0959023539668701,0.13228894691035684
"An act to add Part 4.2 (commencing with Section 1420) to Division 2 of the Labor Code, relating to employment.",0.26782608695652177,0.04537521815008726,0.1530434782608696
"An act
to amend Section 39719 of the Health and Safety Code, and
to add Section 189.7 to the Water Code, relating to
water, and making an appropriation therefor.
water.",0.3990147783251231,0.05940594059405941,0.21182266009852216
"An act to add Section 1524.4 to the Penal Code, relating to law enforcement.",0.31967213114754106,0.09465020576131687,0.14344262295081966
"An act to amend Section 5515 of, and to add Section 2089.7 to, the Fish and Game Code, relating to fish.",0.32132963988919666,0.10584958217270195,0.17174515235457063
"An act to amend Sections 82002, 82039, and 86300 of the Government Code, and to amend Sections 30324 and 30325 of the Public Resources Code, relating to the Political Reform Act of 1974.",0.3516483516483516,0.15977961432506887,0.1620879120879121
"An act to add
and repeal
Section 1367.72
to
of
the Health and Safety Code, and to add
and repeal
Section 10123.72
to
of
the Insurance Code, relating to health care coverage.",0.4470588235294118,0.3073286052009456,0.38117647058823534
"An act to add and repeal Section 66021.8 of the Education Code, relating to student support services.",0.3939962476547843,0.256120527306968,0.28142589118198874
"An act to amend Sections 13307, 13308, and 13312 of the Elections Code, relating to elections.",0.44635193133047213,0.33620689655172414,0.34334763948497854
"An act to amend Sections 19607, 19607.1, 19607.2, and 19607.3 of the Business and Professions Code, relating to horse racing, and declaring the urgency thereof, to take effect immediately.",0.41126760563380277,0.2457627118644068,0.28169014084507044
"An act to amend Sections 4327, 4497.50, and 4497.52 of, to amend the heading of Chapter 2.5 (commencing with Section 4325) of Title 4 of Part 3 of, to repeal Sections 4326 and 4329 of, and to repeal and add Section 4325 of, the Penal Code, relating to jails.",0.506172839506173,0.2608695652173913,0.37654320987654327
"An act to add and repeal Part 3.3 (commencing with Section 5832) of Division 5 of the Welfare and Institutions Code, relating to mental health.",0.31381733021077285,0.047058823529411764,0.21545667447306788
"An act to add Article 7 (commencing with Section 87200) to Chapter 1 of Part 51 of Division 7 of Title 3 of the Education Code, and to amend Section 11165.7 of the Penal Code, relating to community colleges.",0.43462246777163904,0.2144177449168207,0.2504604051565377
"An act to add Section 111070.5 to the Health and Safety Code, and to add Section 13570 to the Water Code, relating to water.",0.34415584415584416,0.11400651465798048,0.1883116883116883
"An act to amend Sections 7312, 7314, 7314.3, 7337, 7347, and 7389 of the Business and Professions Code, relating to professions and vocations.",0.17611940298507464,0.05389221556886227,0.12835820895522387
"An act to
amend Section 21001.1 of
add Section 21175 to
the Public Resources Code, relating to environmental quality.",0.4122137404580153,0.1483375959079284,0.24936386768447835
"An act to add Part 1.87 (commencing with Section 34191.30) to Division 24 of the Health and Safety Code, relating to local government.",0.3113207547169812,0.12322274881516587,0.19339622641509432
"An act to amend Sections 56804, 56816, 57405, and 57412 of the Government Code, relating to local government.",0.2971887550200803,0.10080645161290325,0.18072289156626506
"An act to add Chapter 2.3 (commencing with Section 18890) to Division 8 of the Business and Professions Code, relating to business.",0.22757111597374177,0.13186813186813187,0.16192560175054702
"An act to amend Section 1212 of the Health and Safety Code, relating to clinics.",0.2244488977955912,0.012072434607645875,0.15230460921843686
"An act to amend Sections 18904.25 and 18926.5 of, and to add Section 18914.5 to, the Welfare and Institutions Code, relating to CalFresh.",0.21305841924398625,0.07241379310344827,0.11340206185567009
"An act to
amend
amend, repeal, and add
Section 21608.5 of the Business and Professions Code, relating to business.",0.33624454148471616,0.09649122807017543,0.18777292576419216
"An act to amend Sections 1234, 1234.1, 1234.2, 1234.3, and 1234.4 of the Penal Code, relating to recidivism.",0.2838283828382838,0.11295681063122923,0.1518151815181518
"An act to amend Sections 11265.3 and 11265.47 of the Welfare and Institutions Code, relating to CalWORKs.",0.3165735567970205,0.15327102803738318,0.20111731843575414
"An act to amend Sections 2263 and 2265 of the Elections Code, relating to elections.",0.6137787056367433,0.289308176100629,0.33402922755741127
"An act to amend Section 13651 of the Business and Professions Code, relating to service stations.",0.3640897755610973,0.14035087719298245,0.15960099750623438
"An act to amend Sections 1703 and 1703.4 of the Labor Code, relating to employment.",0.21286031042128603,0.07126948775055679,0.1374722838137472
"An act to amend Section 14005.37 of, and to add Section 15927 to, the Welfare and Institutions Code, relating to public health.",0.29512516469038214,0.06340819022457067,0.1422924901185771
"An act to amend Section 166 of the Penal Code, relating to crimes.",0.19672131147540986,0.0625,0.11475409836065571
"An act to
amend Section 1367 of
add Section 1367.255 to
the Health and Safety Code, relating to health
care.
care coverage.",0.35789473684210527,0.11307420494699645,0.16842105263157897
"An act to amend Section 11174.32 of the Penal Code, relating to crime.",0.48235294117647054,0.23668639053254437,0.38823529411764707
"An act to amend Section 75230 of the Public Resources Code, relating to transportation, and making an appropriation therefor.",0.4104234527687296,0.0918032786885246,0.20195439739413681
"An act to amend Section 25503.6 of the Business and Professions Code, relating to alcoholic beverages.",0.47058823529411764,0.2894736842105263,0.37254901960784315
"An act to add and repeal Chapter 16 (commencing with Section 18997) of Part 6 of Division 9 of the Welfare and Institutions Code, relating to public social services.",0.40848806366047746,0.22399999999999998,0.2652519893899204
"An act
to amend Section 12715 of the Government Code,
relating to gaming.",0.29438543247344456,0.136986301369863,0.1638846737481032
"An act to amend Section 25218.1 of the Health and Safety Code, relating to household hazardous waste.",0.25,0.11111111111111109,0.18750000000000003
"An act to amend Section 1802 of the Public Utilities Code, relating to public utilities.",0.33557046979865773,0.16891891891891891,0.174496644295302
"An act to add Article 4 (commencing with Section 25680) to Chapter 16 of Division 9 of the Business and Professions Code, relating to alcoholic beverages.",0.3939393939393939,0.22433460076045625,0.3143939393939394
"An act to amend Sections 44391, 44392, and 44393 of, and to repeal and add Section 44390 of, the Education Code, relating to teacher credentialing.",0.24474660074165636,0.11400247831474597,0.16069221260815822
"An act
to amend Section 52060 of the Education Code, and
to amend Section 116385 of the Health and Safety Code, relating to water.",0.20408163265306126,0.09897610921501708,0.11904761904761905
"An act to add Section 25257.2 to the Health and Safety Code, relating to nail salons.",0.42471042471042475,0.08560311284046693,0.20849420849420852
"An act to amend Section 1203 of the Penal Code, relating to probation.",0.43579766536964976,0.2745098039215686,0.29571984435797666
"An act to
add Section 8221.6 to the Education Code,
amend Section 1596.86 of, and to add Section 1596.864 to, the Health and Safety Code,
relating to child
care and development.
care.",0.4025695931477516,0.10752688172043011,0.18843683083511778
"An act to amend Section 17550.20 of the Business and Professions Code, relating to business.",0.3383084577114428,0.17085427135678394,0.208955223880597
"An act to amend Sections 27296 and 27390 of, and to amend, repeal, and add Sections 27391 and 27393 of, the Government Code, relating to electronic recording.",0.3383084577114428,0.15999999999999998,0.23383084577114427
"An act to amend Sections 4073.5 and 4074 of the Business and Professions Code, relating to pharmacy.",0.3179916317991632,0.058823529411764705,0.16317991631799164
"An act to add Section 22659.7 to the Vehicle Code, relating to vehicles.",0.5180722891566265,0.33333333333333337,0.391566265060241
"An act to amend Section 3003.5 of, and to add Sections 1746 and 2001.5 to, the Fish and Game Code, and to add Article 4 (commencing with Section 5085) to Chapter 1.2 of Division 5 of the Public Resources Code, relating to unmanned aircraft systems.",0.40458015267175573,0.2950191570881226,0.3320610687022901
"An act to amend Section 11450 of the Welfare and Institutions Code, relating to CalWORKs.",0.2019230769230769,0.033816425120772944,0.11057692307692307
"An act to amend, repeal, and add Section 13109 of the Elections Code, relating to elections, and declaring the urgency thereof, to take effect immediately.",0.31020408163265306,0.09876543209876544,0.19591836734693874
"An act to add Chapter 6.3 (commencing with Section 1625) to Division 2 of the Fish and Game Code, and to repeal Section 21083.4 of the Public Resources Code, relating to forestry, and making an appropriation therefor.",0.19653179190751444,0.03868471953578336,0.12716763005780346
"An act to amend Section 32000 of the Penal Code, relating to firearms.",0.4705882352941177,0.18143459915611815,0.23109243697478993
"An act to amend Sections 22513 and 22513.1 of the Vehicle Code, relating to vehicles.",0.35193133047210307,0.2783357245337159,0.3004291845493562
"An act to amend Sections 2192 and 2192.2 of the Streets and Highways Code, relating to transportation.",0.5439672801635992,0.2340862422997947,0.30265848670756645
"An act to amend Section 23356.2 of the Business and Professions Code, relating to alcoholic beverages.",0.5130111524163569,0.20224719101123598,0.2899628252788104
"An act to amend Section 8698 of, and to add and repeal Section 8698.3 of, the Government Code, relating to housing.",0.3544776119402985,0.12359550561797754,0.21268656716417908
"An act to amend Section 1206.5 of the Business and Professions Code, and to add Section 122440 to the Health and Safety Code, relating to public health.",0.4560570071258907,0.162291169451074,0.29453681710213775
"An act to add Sections 10130, 10503.5, and 10727 to the Public Contract Code, relating to public contracts.",0.38509316770186336,0.1455301455301455,0.20289855072463767
"An act to add Section 49475.6 to, and to add and repeal Section 49475.5 of, the Education Code, relating to school athletics.",0.23516720604099248,0.1945945945945946,0.20496224379719524
"An act to amend Section 647 of the Penal Code, relating to disorderly conduct.",0.26993865030674846,0.09937888198757763,0.15950920245398773
